location_PK,Division,Longitude,Latitude
12828,D32,-79.42517381,43.7305353
12829,D22,-79.56183598,43.66892242
12830,D32,-79.44502316,43.74321085
12831,D41,-79.27226347,43.69109469
12832,D14,-79.43167972,43.66718047
12833,D41,-79.27101561,43.69329697
12834,D42,-79.22441378,43.79903104
12835,D54,-79.33335931,43.69296975
12836,D23,-79.56390602,43.73406073
12837,D42,-79.20023573,43.80950287
12838,D22,-79.52235437,43.63697703
12839,D13,-79.42268569,43.6748112
12840,D41,-79.27368232,43.72203206
12841,D13,-79.43313787,43.67071462
12842,D43,-79.23680625,43.72919913
12843,D13,-79.44585423,43.67291288
12844,D12,-79.49183857,43.67821939
12845,D33,-79.3547173,43.79967321
12846,D41,-79.26109077,43.7049663
12847,D33,-79.33744219,43.79472643
12848,D41,-79.27293661,43.71379396
12849,D22,-79.50169375,43.61784827
12850,D42,-79.3149311,43.77035929
12851,D11,-79.44873213,43.65976371
12852,D42,-79.31239572,43.78264448
12853,D42,-79.32972316,43.81840326
12854,D41,-79.2987835,43.72899199
12855,D32,-79.461772,43.75745829
12856,D53,-79.40855789,43.70159262
12857,D23,-79.53342373,43.68471403
12858,D32,-79.45854642,43.75266783
12859,D42,-79.21343352,43.80924851
12860,D22,-79.48795066,43.63270546
12861,D43,-79.25314957,43.76577164
12862,D32,-79.41856015,43.76156709
12863,D43,-79.23420437,43.7235493
12864,D43,-79.25102034,43.76294064
12865,D41,-79.2739337,43.71727088
12866,D32,-79.42607664,43.76729247
12867,D13,-79.41226089,43.68439085
12868,D22,-79.53557,43.59398897
12869,D52,-79.3922993,43.63874701
12870,D42,-79.28362028,43.82666038
12871,D32,-79.42515777,43.7689436
12872,D13,-79.43531324,43.67530266
12873,D41,-79.27300641,43.68958862
12874,D11,-79.43317784,43.64370353
12875,D53,-79.41262893,43.68866946
12876,D41,-79.27186878,43.69011528
12877,D22,-79.57593072,43.66240315
12878,D22,-79.50066665,43.63458289
12879,D55,-79.33618619,43.66540784
12880,D22,-79.49834138,43.61735671
12881,D42,-79.29969245,43.79863602
12882,D42,-79.26066834,43.78679688
12883,D13,-79.43026506,43.71189599
12884,D22,-79.49330736,43.61684986
12885,D14,-79.41103992,43.64660552
12886,D33,-79.32412896,43.77774265
12887,D13,-79.41574723,43.6767301
12888,D43,-79.23694133,43.75475523
12889,D43,-79.24322449,43.73645974
12890,D33,-79.33946243,43.72860265
12891,D54,-79.32548775,43.70582174
12892,D41,-79.26319803,43.75938403
12893,D43,-79.24607674,43.74776698
12894,D41,-79.30759849,43.75069119
12895,D11,-79.48342313,43.64603271
12896,D33,-79.38387553,43.7945056
12897,D54,-79.30700371,43.69162593
12898,D33,-79.31632512,43.73166339
12899,D23,-79.55014329,43.72118296
12900,D11,-79.48355053,43.665608
12901,D13,-79.44365518,43.68840533
12902,D31,-79.49680514,43.76761227
12903,D11,-79.47056711,43.65391858
12904,D43,-79.20625106,43.78554015
12905,D32,-79.39709809,43.75302793
12906,D22,-79.56770023,43.63929563
12907,D42,-79.28810483,43.77823446
12908,D31,-79.51669411,43.7209442
12909,D22,-79.55554575,43.64727563
12910,D41,-79.24508457,43.71129145
12911,D41,-79.24397346,43.71223906
12912,D42,-79.25967029,43.83109736
12913,D51,-79.36399025,43.65127325
12914,D32,-79.4540659,43.77359906
12915,D43,-79.24621269,43.77331746
12916,D23,-79.53013889,43.69040019
12917,D43,-79.23834265,43.71540369
12918,D54,-79.29343538,43.7030159
12919,D32,-79.39025701,43.72844288
12920,D13,-79.44616206,43.71487402
12921,D13,-79.44212777,43.68174824
12922,D32,-79.45115232,43.746961
12923,D32,-79.41221247,43.7331502
12924,D22,-79.53617684,43.66460934
12925,D23,-79.60937769,43.72749881
12926,D11,-79.47800295,43.67022987
12927,D42,-79.3054224,43.79306519
12928,D12,-79.48374488,43.6974705
12929,D32,-79.42761829,43.72742243
12930,D12,-79.50310977,43.70469926
12931,D12,-79.47361631,43.71108495
12932,D43,-79.20159637,43.75311897
12933,D41,-79.26059372,43.75573311
12934,D33,-79.38668511,43.77912267
12935,D13,-79.44627178,43.68065583
12936,D12,-79.49671717,43.71268609
12937,D22,-79.54310288,43.64232336
12938,D43,-79.22525855,43.76790601
12939,D54,-79.32281118,43.68864156
12940,D54,-79.30446985,43.70725023
12941,D33,-79.36917544,43.78874656
12942,D13,-79.45929791,43.69575462
12943,D12,-79.49184884,43.68013497
12944,D31,-79.53775525,43.77209001
12945,D53,-79.38984652,43.68899269
12946,D13,-79.46348404,43.69844276
12947,D33,-79.35058408,43.74237275
12948,D54,-79.34062678,43.68334692
12949,D23,-79.60431062,43.72841913
12950,D55,-79.33860539,43.66392155
12951,D22,-79.51782629,43.67998902
12952,D42,-79.28650665,43.81645243
12953,D22,-79.56311386,43.64557579
12954,D43,-79.16332589,43.77354229
12955,D33,-79.36240457,43.74541915
12956,D42,-79.29245159,43.821432
12957,D32,-79.39272573,43.76461448
12958,D53,-79.39434823,43.67398581
12959,D14,-79.40587056,43.66878216
12960,D23,-79.59062484,43.71803776
12961,D23,-79.60573012,43.75383652
12962,D43,-79.21492185,43.75891377
12963,D32,-79.43078859,43.73442289
12964,D33,-79.36542901,43.74634566
12965,D22,-79.54262638,43.6070443
12966,D22,-79.50426636,43.59842917
12967,D22,-79.57223454,43.64854517
12968,D33,-79.36248471,43.74103908
12969,D32,-79.39349094,43.77639511
12970,D11,-79.43739907,43.66471535
12971,D22,-79.5199755,43.63641565
12972,D42,-79.1916596,43.79957578
12973,D42,-79.30630492,43.81005327
12974,D42,-79.31874942,43.80922619
12975,D22,-79.5131829,43.65166695
12976,D53,-79.39881638,43.72583452
12977,D23,-79.601404,43.73046982
12978,D13,-79.42891751,43.68438822
12979,D31,-79.50048456,43.77604486
12980,D53,-79.36571783,43.70614592
12981,D31,-79.50607245,43.72468144
12982,D32,-79.4265968,43.71994171
12983,D31,-79.57177908,43.76002825
12984,D42,-79.22162253,43.81492826
12985,D33,-79.38636048,43.78570762
12986,D32,-79.39443206,43.753232
12987,D23,-79.58949573,43.73067965
12988,D31,-79.50537582,43.76936825
12989,D12,-79.47699607,43.68530443
12990,D33,-79.38054907,43.80327544
12991,D43,-79.24710501,43.73455113
12992,D42,-79.22429236,43.7997668
12993,D43,-79.19848161,43.76321017
12994,D33,-79.386092,43.80391289
12995,D23,-79.56866677,43.71588957
12996,D55,-79.28408315,43.67336022
12997,D43,-79.17024872,43.79086628
12998,D53,-79.39503114,43.67100194
12999,D32,-79.42294396,43.77812336
13000,D13,-79.45341301,43.70817158
13001,D31,-79.57037833,43.75598306
13002,D41,-79.30434616,43.72889221
13003,D31,-79.54088643,43.74010058
13004,D12,-79.47470835,43.69407589
13005,D13,-79.46496103,43.70533785
13006,D32,-79.4496528,43.74810697
13007,D41,-79.31368575,43.76736983
13008,D43,-79.22113739,43.78185498
13009,D43,-79.18247487,43.79252871
13010,D54,-79.29736387,43.71223406
13011,D43,-79.24293899,43.72447841
13012,D33,-79.35487751,43.73693218
13013,D33,-79.3743533,43.78653536
13014,D42,-79.26153106,43.81111563
13015,D32,-79.45393236,43.75573235
13016,D53,-79.40121791,43.71148838
13017,D14,-79.43415849,43.66351805
13018,D14,-79.39812372,43.65026118
13019,D41,-79.31011238,43.75702327
13020,D11,-79.44418441,43.64823028
13021,D42,-79.18120997,43.80812149
13022,D43,-79.22569091,43.76882201
13023,D53,-79.36871146,43.67513979
13024,D42,-79.22427532,43.79826391
13025,D11,-79.47829289,43.64811559
13026,D13,-79.45004618,43.70859859
13027,D41,-79.27995569,43.71610167
13028,D32,-79.40170019,43.76888318
13029,D13,-79.44896018,43.70320607
13030,D14,-79.39968296,43.63495137
13031,D31,-79.51222184,43.7434664
13032,D53,-79.38570061,43.68274447
13033,D12,-79.49394308,43.688561
13034,D22,-79.5036963,43.6267636
13035,D54,-79.31649057,43.69430225
13036,D33,-79.35564003,43.80599896
13037,D54,-79.33002061,43.7039052
13038,D13,-79.43258152,43.67457158
13039,D41,-79.24530802,43.72193635
13040,D53,-79.41052105,43.69786275
13041,D55,-79.29390922,43.68338886
13042,D32,-79.39836522,43.76776941
13043,D33,-79.33794247,43.75777802
13044,D11,-79.46694142,43.66339883
13045,D54,-79.35082498,43.68510828
13046,D22,-79.50995003,43.62471256
13047,D43,-79.1904274,43.74942596
13048,D42,-79.27871526,43.82870215
13049,D41,-79.26409188,43.69483268
13050,D55,-79.29632282,43.68502429
13051,D33,-79.37346078,43.79250181
13052,D31,-79.50606509,43.74684866
13053,D43,-79.21670148,43.77261264
13054,D32,-79.40551439,43.7977247
13055,D23,-79.57296584,43.70258119
13056,D32,-79.43335389,43.73487575
13057,D41,-79.27902156,43.69638462
13058,D22,-79.56607815,43.63555532
13059,D32,-79.40821063,43.76505064
13060,D33,-79.37508501,43.77984388
13061,D32,-79.42667807,43.72071588
13062,D33,-79.37562316,43.7694024
13063,D11,-79.46502777,43.66116793
13064,D41,-79.28981376,43.70226291
13065,D32,-79.40640496,43.72668243
13066,D32,-79.43943354,43.77270556
13067,D14,-79.41595309,43.66733742
13068,D42,-79.30049979,43.79083342
13069,D42,-79.27584957,43.82127546
13070,D12,-79.4814706,43.70189722
13071,D13,-79.4558508,43.68131477
13072,D11,-79.44518316,43.65951256
13073,D41,-79.2813497,43.74477518
13074,D12,-79.51459151,43.70352139
13075,D14,-79.39997085,43.64889253
13076,D54,-79.3554912,43.68786005
13077,D33,-79.38722694,43.78855764
13078,D12,-79.50371224,43.67733045
13079,D33,-79.35692393,43.79958531
13080,D32,-79.39215527,43.75244666
13081,D54,-79.32815031,43.68501776
13082,D22,-79.55209077,43.60682887
13083,D32,-79.4291531,43.7373518
13084,D32,-79.44969918,43.71734035
13085,D23,-79.58311844,43.72264783
13086,D43,-79.23505954,43.75185322
13087,D33,-79.37242651,43.78337078
13088,D43,-79.15583171,43.7863636
13089,D54,-79.32929243,43.68214682
13090,D13,-79.44480593,43.68236894
13091,D54,-79.34682397,43.6929361
13092,D53,-79.38312049,43.67104631
13093,D31,-79.53413102,43.71520734
13094,D23,-79.61961826,43.73032221
13095,D22,-79.49587785,43.62781235
13096,D53,-79.41446978,43.69788062
13097,D13,-79.42155977,43.69129326
13098,D13,-79.44237152,43.70548365
13099,D41,-79.30393315,43.77013143
13100,D41,-79.29284186,43.70938146
13101,D43,-79.19658745,43.77275552
13102,D31,-79.57092401,43.76441891
13103,D22,-79.52122612,43.67763008
13104,D22,-79.52250649,43.6728397
13105,D42,-79.26554823,43.82348542
13106,D42,-79.28797121,43.80721998
13107,D41,-79.29362718,43.7034645
13108,D12,-79.47135226,43.70751233
13109,D22,-79.54769102,43.635444
13110,D32,-79.4156998,43.75318639
13111,D42,-79.2734255,43.77721402
13112,D41,-79.28120297,43.75587343
13113,D42,-79.2150335,43.81876618
13114,D22,-79.48966381,43.61800177
13115,D23,-79.54793755,43.69973379
13116,D42,-79.26039191,43.8072555
13117,D11,-79.46291973,43.66166047
13118,D32,-79.46717831,43.75192515
13119,D22,-79.52168938,43.68006936
13120,D12,-79.48708493,43.68014454
13121,D41,-79.24491718,43.70974149
13122,D55,-79.32540812,43.66982506
13123,D33,-79.36277565,43.79808929
13124,D14,-79.42584153,43.65223909
13125,D42,-79.28943361,43.78056939
13126,D22,-79.50933743,43.64254877
13127,D53,-79.372463,43.69873206
13128,D33,-79.36111205,43.79073623
13129,D33,-79.35979882,43.73724149
13130,D55,-79.35312244,43.67501281
13131,D11,-79.45085733,43.66187626
13132,D41,-79.29617888,43.75217461
13133,D11,-79.45758872,43.64886114
13134,D41,-79.26384599,43.70508067
13135,D22,-79.51845542,43.68148764
13136,D42,-79.26988351,43.78569872
13137,D33,-79.37206988,43.73198599
13138,D31,-79.50497916,43.74769991
13139,D32,-79.38561164,43.74568702
13140,D43,-79.16368892,43.77013403
13141,D14,-79.43081834,43.66199128
13142,D12,-79.46624144,43.68543304
13143,D55,-79.29065403,43.68700162
13144,D33,-79.38464467,43.78455198
13145,D32,-79.4537124,43.75514373
13146,D31,-79.56940253,43.74895986
13147,D12,-79.49964969,43.6942146
13148,D54,-79.30207038,43.71102665
13149,D32,-79.43148066,43.72693875
13150,D31,-79.49320888,43.7486068
13151,D13,-79.43133682,43.70068555
13152,D41,-79.26567601,43.715517
13153,D32,-79.40057049,43.79726636
13154,D54,-79.35582522,43.69194455
13155,D22,-79.53648191,43.61085456
13156,D11,-79.49296236,43.65573151
13157,D43,-79.23369423,43.76986852
13158,D23,-79.54651934,43.68984777
13159,D54,-79.30580935,43.70695097
13160,D53,-79.39941551,43.67009354
13161,D32,-79.39925504,43.78334085
13162,D54,-79.30793035,43.70647749
13163,D42,-79.22350565,43.83017911
13164,D32,-79.4402657,43.74753094
13165,D12,-79.50507976,43.69598678
13166,D53,-79.3916327,43.67973412
13167,D41,-79.26988958,43.69353625
13168,D42,-79.29100181,43.82574952
13169,D53,-79.39401374,43.72512029
13170,D41,-79.26950411,43.68965413
13171,D53,-79.3841663,43.72260808
13172,D11,-79.4732989,43.65404663
13173,D42,-79.21012713,43.80914276
13174,D32,-79.39800277,43.74946935
13175,D32,-79.41075217,43.78621073
13176,D55,-79.30737973,43.68606805
13177,D41,-79.243115,43.70525204
13178,D43,-79.18063887,43.78845507
13179,D42,-79.2031587,43.79844133
13180,D32,-79.39201314,43.75718149
13181,D11,-79.45470926,43.659712
13182,D41,-79.25272138,43.731575
13183,D41,-79.30170264,43.73610809
13184,D41,-79.27147134,43.69506418
13185,D22,-79.58628469,43.642501
13186,D23,-79.56052789,43.73345392
13187,D23,-79.52313934,43.69918946
13188,D41,-79.28322657,43.76334831
13189,D22,-79.56187096,43.63274684
13190,D31,-79.51150378,43.76522328
13191,D13,-79.43097956,43.69744698
13192,D55,-79.3276648,43.67017954
13193,D22,-79.513092,43.65674394
13194,D54,-79.35274855,43.67738878
13195,D55,-79.3533502,43.66120299
13196,D22,-79.52030567,43.59375767
13197,D22,-79.50011051,43.63986673
13198,D33,-79.36643413,43.73927946
13199,D41,-79.29945077,43.75709507
13200,D22,-79.53115171,43.66241284
13201,D12,-79.50485778,43.69932792
13202,D43,-79.23449661,43.74156699
13203,D41,-79.27386513,43.69792424
13204,D41,-79.30283936,43.73585802
13205,D42,-79.25723979,43.7873913
13206,D54,-79.34374406,43.69353112
13207,D42,-79.32713605,43.79634052
13208,D11,-79.45719327,43.65125556
13209,D31,-79.5210545,43.74145124
13210,D43,-79.14159188,43.79145234
13211,D51,-79.35810175,43.6591204
13212,D54,-79.29537887,43.70631691
13213,D12,-79.4747444,43.71657022
13214,D23,-79.59505199,43.73456747
13215,D13,-79.46512189,43.70594686
13216,D31,-79.49568277,43.7270296
13217,D32,-79.39671868,43.74629445
13218,D32,-79.44390926,43.73353854
13219,D41,-79.26795006,43.74166134
13220,D55,-79.33978417,43.67170628
13221,D22,-79.51287381,43.5990859
13222,D41,-79.30987709,43.76097008
13223,D41,-79.25256531,43.72746108
13224,D43,-79.17928657,43.77467748
13225,D43,-79.17112717,43.78456428
13226,D22,-79.54927966,43.67359305
13227,D41,-79.28495285,43.72153175
13228,D23,-79.56616343,43.73423117
13229,D32,-79.42943074,43.73383698
13230,D13,-79.43253204,43.69027743
13231,D32,-79.41146225,43.79897054
13232,D12,-79.50100074,43.7130167
13233,D32,-79.39826006,43.75276533
13234,D22,-79.50416327,43.65813045
13235,D42,-79.20246838,43.79533805
13236,D32,-79.42045852,43.74614865
13237,D41,-79.28241919,43.75373346
13238,D31,-79.5108279,43.74129312
13239,D11,-79.47415553,43.66552313
13240,D22,-79.51005466,43.67885129
13241,D22,-79.58303473,43.66111659
13242,D41,-79.2896343,43.70435992
13243,D33,-79.36914773,43.74748599
13244,D22,-79.5383774,43.59086672
13245,D53,-79.41391307,43.69650639
13246,D53,-79.41021733,43.70234343
13247,D42,-79.27870058,43.79400671
13248,D41,-79.25050528,43.74193063
13249,D41,-79.27268598,43.70017955
13250,D41,-79.24759627,43.7146596
13251,D42,-79.17937634,43.80857061
13252,D33,-79.31823056,43.75634339
13253,D42,-79.30964885,43.78253193
13254,D14,-79.41958483,43.66657302
13255,D13,-79.42862537,43.68966446
13256,D33,-79.37159387,43.76801606
13257,D23,-79.54624105,43.71302493
13258,D42,-79.29023905,43.79402846
13259,D53,-79.38791939,43.70635437
13260,D12,-79.48148107,43.69768913
13261,D14,-79.41045766,43.64169495
13262,D22,-79.54164658,43.67504989
13263,D22,-79.53527031,43.66061908
13264,D42,-79.3201232,43.78167578
13265,D43,-79.13792238,43.77291389
13266,D33,-79.3314292,43.77120155
13267,D43,-79.21154392,43.76416023
13268,D55,-79.35079801,43.67260625
13269,D42,-79.18313364,43.80855171
13270,D41,-79.26689373,43.75892356
13271,D43,-79.24175511,43.77179528
13272,D42,-79.25365988,43.78815466
13273,D53,-79.39744799,43.6897005
13274,D12,-79.48369504,43.67825665
13275,D42,-79.31984467,43.76856253
13276,D23,-79.59432018,43.73699168
13277,D32,-79.4169302,43.73708253
13278,D42,-79.2324069,43.80872388
13279,D43,-79.23106273,43.73601772
13280,D32,-79.41638149,43.73579045
13281,D43,-79.23202132,43.72236504
13282,D55,-79.35119162,43.65934342
13283,D42,-79.24212913,43.78670784
13284,D55,-79.30960335,43.68364534
13285,D22,-79.52117098,43.59089502
13286,D12,-79.4977022,43.68109545
13287,D41,-79.28883873,43.70249034
13288,D33,-79.3606384,43.73662428
13289,D32,-79.46656387,43.71148313
13290,D43,-79.25646486,43.76581476
13291,D55,-79.34067035,43.67151078
13292,D22,-79.50672143,43.61961215
13293,D13,-79.44207278,43.67273261
13294,D32,-79.43037887,43.73079513
13295,D32,-79.39306144,43.76323381
13296,D54,-79.31928072,43.68862227
13297,D54,-79.31815993,43.69197535
13298,D43,-79.23412724,43.75391579
13299,D22,-79.51300017,43.62751962
13300,D32,-79.40378813,43.75093068
13301,D23,-79.58871343,43.72233156
13302,D22,-79.52377518,43.68061353
13303,D22,-79.49978517,43.63542903
13304,D13,-79.44272295,43.67450041
13305,D53,-79.37513313,43.68826196
13306,D23,-79.5760078,43.74078696
13307,D41,-79.27843027,43.75553505
13308,D31,-79.52753297,43.77283587
13309,D43,-79.20223089,43.77185081
13310,D43,-79.23366111,43.76403566
13311,D32,-79.41377866,43.76263473
13312,D22,-79.50327905,43.64363827
13313,D32,-79.41631395,43.7603233
13314,D54,-79.34167633,43.68622256
13315,D41,-79.26535911,43.71209313
13316,D22,-79.56175917,43.6647967
13317,D43,-79.24090814,43.76693271
13318,D12,-79.47527279,43.69661641
13319,D23,-79.60430249,43.69094978
13320,D33,-79.35877397,43.73901772
13321,D32,-79.39711121,43.74731305
13322,D22,-79.49507822,43.60837507
13323,D31,-79.51253529,43.74168014
13324,D51,-79.36371254,43.657222
13325,D43,-79.17147677,43.79444139
13326,D55,-79.3548915,43.67200861
13327,D14,-79.41112694,43.66837047
13328,D33,-79.32679642,43.75310896
13329,D11,-79.45354411,43.67222263
13330,D42,-79.26556,43.82070162
13331,D31,-79.53614151,43.71338712
13332,D33,-79.31737521,43.75589944
13333,D41,-79.29974922,43.7178591
13334,D43,-79.19863779,43.75250812
13335,D31,-79.50757352,43.73027402
13336,D43,-79.24515966,43.76789639
13337,D53,-79.35542239,43.71552389
13338,D41,-79.25507744,43.75293104
13339,D11,-79.49803034,43.6584761
13340,D33,-79.32594687,43.74368017
13341,D33,-79.36864464,43.79138828
13342,D43,-79.24292138,43.72442436
13343,D42,-79.30530972,43.8078663
13344,D42,-79.30914731,43.79080318
13345,D13,-79.43292274,43.70585677
13346,D41,-79.27042365,43.73825485
13347,D12,-79.48622384,43.70236536
13348,D53,-79.36753318,43.71393867
13349,D54,-79.32224222,43.70810737
13350,D12,-79.49771382,43.66889764
13351,D22,-79.50671421,43.62024957
13352,D23,-79.56895184,43.72909879
13353,D23,-79.55737524,43.73314924
13354,D33,-79.35964075,43.7346502
13355,D23,-79.51745445,43.69125273
13356,D22,-79.53344704,43.60671563
13357,D33,-79.32816808,43.74548913
13358,D42,-79.21463947,43.81349835
13359,D31,-79.54863103,43.74633827
13360,D33,-79.38062377,43.75495874
13361,D54,-79.29504472,43.70674798
13362,D43,-79.20717785,43.78800147
13363,D12,-79.51841385,43.71118564
13364,D22,-79.53893222,43.66256555
13365,D32,-79.41478944,43.7409335
13366,D42,-79.27143872,43.78241825
13367,D43,-79.18519552,43.76201319
13368,D32,-79.4072793,43.7685974
13369,D32,-79.43192317,43.73897135
13370,D42,-79.18345916,43.80706153
13371,D12,-79.46667966,43.67307688
13372,D42,-79.27235775,43.79277909
13373,D53,-79.38132378,43.70768441
13374,D32,-79.40251305,43.79027253
13375,D22,-79.54308136,43.61107424
13376,D33,-79.36010228,43.78898985
13377,D22,-79.5417227,43.64592297
13378,D12,-79.52614811,43.71143192
13379,D54,-79.33831978,43.68292311
13380,D42,-79.2186102,43.81525846
13381,D33,-79.3746269,43.79816779
13382,D14,-79.40127221,43.64967221
13383,D43,-79.21073608,43.7762769
13384,D41,-79.30794316,43.7443549
13385,D33,-79.3639662,43.74116432
13386,D32,-79.39094328,43.7551031
